"Time","T0421","","T0421","","T0421","","T0421","","T0421","","T0421","","T0421",""
"and","10.00","","400.00","","430.00","","500.00","","515.00","","550.00","","750.00",""
"Date","Pioggia (mm)","","Temp. aria (°C)","","Umid.relat. aria (%)","","Dir. Vento (°)","","Vel. Vento (m/s)","","Pressione atm. (hPa)","","Rad.Sol.Tot. (kJ/m2)",""
"","Total","Qual","Mean","Qual","Mean","Qual","Mean","Qual","Mean","Qual","Mean","Qual","Total","Qual"
00:00:00 01/02/2024,       204.4,    145,         4.1,    145,        83.4,    145,         352,    145,         0.9,    145,       925.2,    145,    132053.7,    145
00:00:00 01/03/2024,       207.0,    145,         5.8,    145,        85.0,    145,           2,    145,         1.3,    145,       921.5,    145,    227979.9,    145
00:00:00 01/04/2024,       110.6,    145,         9.2,    145,        73.0,    145,          22,    145,         1.7,    145,       925.4,    145,    373785.2,    145
00:00:00 01/05/2024,       349.8,    145,        11.7,    145,        89.4,    145,          27,    145,         1.1,    145,       924.4,    145,    336952.4,    145
00:00:00 01/06/2024,       214.0,    145,        16.3,    145,        85.7,    145,          47,    145,         1.4,    145,       925.7,    145,    463252.7,    145
00:00:00 01/07/2024,       163.8,    145,        19.6,    145,        82.3,    145,          40,    145,         1.5,    145,       926.6,    145,    573020.1,    145
00:00:00 01/08/2024,"",    151,"",    151,"",    151,"",    255,"",    151,"",    151,"",    151
00:00:00 01/09/2024,       266.6,    145,        13.9,    145,        79.7,    145,          14,    145,         1.4,    145,       925.3,    145,    251634.3,    145
00:00:00 01/10/2024,       337.6,    145,        10.5,    145,        95.5,    145,         360,    145,         0.6,    145,       929.2,    145,    158998.3,    145
00:00:00 01/11/2024,         3.4,    145,         3.3,    145,        81.6,    145,         346,    145,         1.0,    145,       930.8,    145,    130670.6,    145
00:00:00 01/12/2024,        33.0,    145,         0.6,    145,        80.4,    145,         349,    145,         1.2,    145,       930.0,    145,     82999.0,    145
00:00:00 01/01/2025,       140.4,    145,         0.3,    145,        86.7,    145,         353,    145,         0.8,    145,       927.8,    145,     94017.4,    145
00:00:00 01/02/2025,        35.0,    145,         2.1,    145,        89.9,    145,         353,    145,         0.8,    145,       931.6,    145,    157196.4,    145
00:00:00 01/03/2025,       144.8,    145,         5.8,    145,        80.2,    145,           1,    145,         1.3,    145,       925.0,    145,    284503.4,    145
00:00:00 01/04/2025,       160.6,    145,         9.7,    145,        80.4,    145,           7,    145,         1.5,    145,       925.9,    145,    351879.5,    145
00:00:00 01/05/2025,       195.2,    145,        12.0,    145,        84.9,    145,          37,    145,         1.6,    145,       925.2,    145,    446881.7,    145
00:00:00 01/06/2025,       150.6,    145,        19.3,    145,        80.0,    145,          59,    145,         1.8,    145,       930.0,    145,    606629.7,    145
00:00:00 01/07/2025,       180.8,    145,        17.8,    145,        79.9,    145,          43,    145,         1.6,    145,       925.5,    145,    544008.5,    145
00:00:00 01/08/2025,       152.2,    145,        18.0,    145,        82.5,    145,          27,    145,         1.3,    145,       927.5,    145,    487672.0,    145
00:00:00 01/09/2025,       153.6,    145,        14.0,    145,        90.7,    145,           8,    145,         0.9,    145,       928.9,    145,    306755.7,    145
00:00:00 01/10/2025,        60.6,    145,         8.6,    145,        85.6,    145,           0,    145,         1.1,    145,       927.0,    145,    232576.4,    145
00:00:00 01/11/2025,       101.2,    145,         3.2,    145,        87.8,    145,         351,    145,         0.9,    145,       924.7,    145,    121915.8,    145
00:00:00 01/12/2025,        16.6,    145,         1.7,    145,        93.2,    145,         347,    145,         0.7,    145,       929.0,    145,     88088.6,    145
00:00:00 01/01/2026,"",    255,"",    255,"",    255,"",    255,"",    255,"",    255,"",    255
00:00:00 01/02/2026,"",    255,"",    255,"",    255,"",    255,"",    255,"",    255,"",    255

